0,0.0078125,0.0390625,5.107575416564941
1,0.0078125,0.078125,6.999894142150879
2,0.015625,0.0703125,8.140996932983398
3,0.03125,0.1171875,6.439685821533203
4,0.0078125,0.0625,5.455528259277344
5,0.015625,0.0625,4.9479498863220215
6,0.0078125,0.078125,5.8623433113098145
7,0.0,0.03125,6.489710807800293
8,0.0,0.0546875,4.917196273803711
9,0.0234375,0.078125,7.036245822906494
10,0.0234375,0.0703125,4.999685764312744
11,0.0078125,0.0703125,5.82887077331543
12,0.0078125,0.0625,4.669261932373047
13,0.0234375,0.078125,6.1233110427856445
14,0.03125,0.0625,6.732751846313477
15,0.0390625,0.078125,5.819787502288818
16,0.0078125,0.0703125,6.257794380187988
17,0.03125,0.078125,5.567430019378662
18,0.015625,0.0390625,5.0804548263549805
19,0.015625,0.0625,5.0530805587768555
20,0.0234375,0.09375,4.890956878662109
21,0.015625,0.0859375,4.994548797607422
22,0.0234375,0.1015625,5.519912242889404
23,0.015625,0.0546875,4.600729942321777
24,0.0078125,0.0703125,4.658896446228027
25,0.015625,0.046875,5.037984848022461
26,0.015625,0.0625,4.587237358093262
27,0.0234375,0.0859375,4.810027122497559
28,0.03125,0.09375,4.703299522399902
29,0.0078125,0.0390625,4.720416069030762
30,0.0390625,0.0859375,4.89056396484375
31,0.0078125,0.046875,4.9576921463012695
32,0.03125,0.078125,5.502458572387695
33,0.03125,0.1328125,4.90761661529541
34,0.0,0.0625,4.8919782638549805
35,0.015625,0.0703125,4.5510735511779785
36,0.015625,0.078125,4.63722038269043
37,0.0234375,0.078125,4.589678764343262
38,0.0234375,0.09375,5.006689071655273
39,0.0,0.0703125,5.815200328826904
40,0.03125,0.078125,5.13129997253418
41,0.0234375,0.0703125,5.295267581939697
42,0.0078125,0.0390625,5.737436294555664
43,0.015625,0.0625,5.644650459289551
44,0.0078125,0.0625,4.758707046508789
45,0.0,0.078125,4.8566975593566895
46,0.0234375,0.1015625,5.639256954193115
47,0.0078125,0.078125,7.292545318603516
48,0.0234375,0.0703125,5.331472873687744
49,0.0078125,0.109375,4.984148979187012
50,0.0078125,0.03125,6.314243793487549
51,0.03125,0.03125,4.958885192871094
52,0.015625,0.078125,4.621077537536621
53,0.0546875,0.1015625,4.570810317993164
54,0.03125,0.0703125,5.750949859619141
55,0.03125,0.0625,5.255924224853516
56,0.0078125,0.0703125,4.988600254058838
57,0.015625,0.0546875,7.01989221572876
58,0.0390625,0.09375,5.202599048614502
59,0.0078125,0.0625,4.768521785736084
60,0.03125,0.1171875,4.748121738433838
61,0.0390625,0.140625,4.68707275390625
62,0.0078125,0.0859375,4.93689489364624
63,0.0234375,0.0859375,4.835744380950928
64,0.0,0.0703125,5.0837225914001465
65,0.0234375,0.125,4.730002403259277
66,0.0078125,0.0625,4.806367874145508
67,0.0390625,0.078125,5.931364059448242
68,0.03125,0.0703125,6.252252578735352
69,0.0234375,0.1171875,4.474043846130371
70,0.0,0.0703125,4.698357105255127
71,0.0078125,0.0703125,6.539907455444336
72,0.0546875,0.1015625,5.5655317306518555
73,0.015625,0.0859375,5.054466247558594
74,0.0,0.09375,4.618107318878174
75,0.0234375,0.0859375,4.777377128601074
76,0.03125,0.0546875,5.451290130615234
77,0.0234375,0.078125,5.229747772216797
78,0.015625,0.046875,5.1252851486206055
79,0.03125,0.09375,4.8076887130737305
80,0.0234375,0.046875,5.223645210266113
81,0.015625,0.0625,5.008265018463135
82,0.046875,0.1484375,4.77829122543335
83,0.0234375,0.078125,5.545197486877441
84,0.0078125,0.09375,5.725279808044434
85,0.0234375,0.140625,4.935564994812012
86,0.0,0.0859375,5.070487022399902
87,0.0234375,0.1015625,5.804455280303955
88,0.0078125,0.0390625,5.6320061683654785
89,0.0078125,0.0625,5.638716697692871
90,0.0390625,0.1015625,5.10443639755249
91,0.0,0.0703125,4.618471622467041
92,0.0078125,0.0703125,5.3142313957214355
93,0.0078125,0.1171875,4.836259841918945
94,0.03125,0.1484375,5.708183288574219
95,0.015625,0.1015625,5.146100044250488
96,0.0390625,0.1484375,5.538984298706055
97,0.0078125,0.078125,5.9306640625
98,0.0390625,0.109375,4.687847137451172
99,0.0390625,0.1484375,5.350358963012695
100,0.015625,0.1015625,5.567498207092285
101,0.0,0.0390625,5.327021598815918
102,0.03125,0.09375,5.086235046386719
103,0.0390625,0.1015625,4.9966864585876465
104,0.03125,0.09375,5.880368709564209
105,0.0390625,0.078125,5.315268516540527
106,0.0078125,0.0625,5.367455959320068
107,0.0234375,0.1328125,4.70793342590332
108,0.0234375,0.125,4.954193115234375
109,0.046875,0.109375,5.094099998474121
110,0.0234375,0.125,5.491489410400391
111,0.0234375,0.0859375,5.944730758666992
112,0.0078125,0.09375,4.487248420715332
113,0.015625,0.0703125,5.477395534515381
114,0.015625,0.109375,6.0373687744140625
115,0.046875,0.1484375,5.042863845825195
116,0.0234375,0.1015625,4.85325813293457
117,0.03125,0.1328125,5.272670745849609
118,0.0390625,0.140625,5.401270389556885
119,0.0234375,0.109375,5.274921894073486
120,0.015625,0.046875,4.969856262207031
121,0.046875,0.1640625,5.04597282409668
122,0.0234375,0.15625,4.708788871765137
123,0.046875,0.1640625,5.028696537017822
124,0.03125,0.109375,5.993278980255127
125,0.015625,0.1328125,5.470487594604492
126,0.03125,0.140625,5.3637614250183105
127,0.03125,0.1328125,5.065196514129639
128,0.03125,0.1484375,4.612398147583008
129,0.0234375,0.109375,5.613040924072266
130,0.0390625,0.1015625,5.0983171463012695
131,0.0390625,0.15625,5.602691650390625
132,0.015625,0.109375,5.490816593170166
133,0.015625,0.078125,5.4180121421813965
134,0.03125,0.1171875,4.583323955535889
135,0.015625,0.09375,5.187114715576172
136,0.0078125,0.046875,6.1312785148620605
137,0.015625,0.03125,6.317938804626465
138,0.015625,0.09375,5.808399200439453
139,0.0078125,0.09375,6.043539047241211
140,0.046875,0.1171875,5.2089128494262695
141,0.015625,0.109375,6.362391471862793
142,0.0078125,0.078125,4.82219934463501
143,0.0234375,0.1015625,5.474671363830566
144,0.0390625,0.1796875,5.341811180114746
145,0.0234375,0.1171875,4.767223834991455
146,0.0,0.09375,4.598468780517578
147,0.0234375,0.1328125,4.907024383544922
148,0.015625,0.1171875,5.088542461395264
149,0.015625,0.0859375,5.690907001495361
150,0.015625,0.125,4.977185249328613
151,0.0390625,0.1328125,5.192743301391602
152,0.015625,0.1640625,5.04185152053833
153,0.0390625,0.21875,4.329034805297852
154,0.0078125,0.1171875,5.0054802894592285
155,0.015625,0.0703125,4.996816635131836
156,0.0078125,0.140625,5.322124481201172
157,0.0390625,0.140625,5.5524702072143555
158,0.0234375,0.1015625,6.263213634490967
159,0.015625,0.1484375,5.346504211425781
160,0.015625,0.09375,5.275608062744141
161,0.0234375,0.0625,4.7894134521484375
162,0.015625,0.1015625,4.742321014404297
163,0.0390625,0.125,4.825209140777588
164,0.015625,0.171875,4.656419277191162
165,0.015625,0.125,4.903070449829102
166,0.046875,0.140625,5.17877197265625
167,0.0234375,0.125,5.1578521728515625
168,0.03125,0.171875,4.902524471282959
169,0.0234375,0.09375,4.78904914855957
170,0.03125,0.109375,5.294431209564209
171,0.0390625,0.109375,5.272040843963623
172,0.0078125,0.1171875,6.217799663543701
173,0.0703125,0.203125,5.331400394439697
174,0.0078125,0.1171875,5.265393257141113
175,0.03125,0.0859375,4.8000078201293945
176,0.0234375,0.1328125,5.771062850952148
177,0.0390625,0.1328125,4.74302339553833
178,0.03125,0.078125,5.461676597595215
179,0.0234375,0.078125,5.513508319854736
180,0.03125,0.1484375,4.626331806182861
181,0.015625,0.09375,5.738176345825195
182,0.03125,0.109375,4.9420270919799805
183,0.0078125,0.078125,5.127623558044434
184,0.03125,0.109375,5.229925155639648
185,0.046875,0.171875,5.49191951751709
186,0.03125,0.109375,5.212142467498779
187,0.03125,0.125,5.3379340171813965
188,0.0234375,0.078125,4.759502410888672
189,0.0546875,0.140625,4.8714141845703125
190,0.0234375,0.0703125,5.5659332275390625
191,0.015625,0.140625,5.123252868652344
192,0.0390625,0.1484375,4.860556602478027
193,0.0390625,0.109375,5.8437910079956055
194,0.0078125,0.1328125,4.535937309265137
